,tweet_id_str,date_time,location,tweet_text
42,1529592166602813440,2022-05-25 22:36:05,Kenya,"Pigs for Ksh30,000.00 @ Boar in Limuru. We sell high quality/prolific breeds
Order : https://t.co/HnQaJdD7Wz
Use App : https://t.co/L7r2SzlhJl
AD: https://t.co/DdPensXZNk https://t.co/Wgqa4Q8b9X"
43,1529591647696486401,2022-05-25 22:34:01,Kenya,"Original seeds and corn planter for Ksh28,000.00 @ Machine in Nairobi. Ideal manual planters available
Order : https://t.co/klfY1pmqCN
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/jKBudjIOrV"
44,1529591309178228742,2022-05-25 22:32:41,"Nairobi, Kenya",Please arrest RAILA ODINGA because he has been using a chopper and 20 government vehicles to campaign - DIDMUS BARASA says https://t.co/PKtEv4SWDj
45,1529591214403686400,2022-05-25 22:32:18,Kenya,"Rigathi Gachagua and DP Ruto present at the regular economic forum in Na... https://t.co/aB9YcgrsrB
#Gachagua
#BREAKING NEWS"
46,1529590766779113474,2022-05-25 22:30:31,,Why President Uhuru Kenyatta will not be part of Azimio campaign trail- Murathe.                                         Great advise to Preso Uhuru. Couldnt cast his lot with a sore looser.
47,1529590137977700352,2022-05-25 22:28:01,Kenya,"cabbage for Ksh30.00 @ piece in kitale. small cabbages have different prices
Order : https://t.co/Ob6kmHd0Ce
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/FOqP8LEEa4"
48,1529589644903391234,2022-05-25 22:26:04,Kenya,"Eggs Incubator for Ksh12,500.00 @ Per Equipment in Nairobi. 60 eggs AC/DC incubators
Order : https://t.co/fxQRoq12bN
Use App : https://t.co/L7r2SzlhJl
AD: https://t.co/DdPensXZNk https://t.co/vO10Zb0AdN"
49,1529588715517095936,2022-05-25 22:22:22,Kenya,"Mp.Rigathi Gachagua: The Deputy President is not in a competition with t... https://t.co/nh7F9ydbQi
#Gachagua
#BREAKING NEWS"
50,1529587623874146306,2022-05-25 22:18:02,Kenya,"Gravelia Trees for Ksh120.00 @ Seedling in Dagorreti in Nairobi. Gravelia robusta ready to plant very good for arid areas it brings the tranqulity free delivery within nairobi
Order : https://t.co/jDayoGhrYQ
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/3s6mrD6nPl"
51,1529587128824627200,2022-05-25 22:16:04,Kenya,"Cabbages, Sukuma, Spinach for Ksh80.00 @ Cabbage, Bunch Of Sukuma, Bunch Of Spinach in Machakos. 
Order : https://t.co/GOdFUgURV3
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/txDtI3QjNx"
52,1529586721138085888,2022-05-25 22:14:27,Central Kenya,Ruto Suspends Tomorrow's Busia Rally to Avoid Clash With Raila. Ruto is the man💪 https://t.co/k5xVnVeEKy
53,1529586112288952320,2022-05-25 22:12:02,Kenya,"Red capsicum for Ksh200.00 @ KG in Nairobi. Fresh capsicum direct from the farm at discounted prices
Order : https://t.co/1hTZGty233
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/gRt05SE91Z"
54,1529585609693892608,2022-05-25 22:10:02,Kenya,"Ndengu for Ksh10,000.00 @ 100Kg Bag in Nyeri. Very clean ndengu, make your reservations through texting the above mentioned number.
Order : https://t.co/VNIRskvG8k
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/8WVlLcGlBE"
55,1529585189797732352,2022-05-25 22:08:22,Kenya,"MP Gachagua:Despite the humiliation he was accorded at Uhuru park,Moi gr... !   https://t.co/d3ikXetDjH ...
#Gachagua
#BREAKING NEWS"
56,1529585108516499456,2022-05-25 22:08:02,Kenya,"Natural Honey for Ksh700.00 @ Per Kg in Nairobi. 
Order : https://t.co/8Ep2suwWKb
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/052MGDsNIP"
57,1529584600833736704,2022-05-25 22:06:01,Kenya,"Watermelons for Ksh25.00 @ Kg in Nairobi / Kibwezi. Selling quality watermelons freshly harvested at 25 ksh per kg.
Order : https://t.co/7RHKjWFgY7
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/MF7sPQsdkw"
58,1529584535280705536,2022-05-25 22:05:46,"Nairobi, Kenya",Kuria’s party decries exclusion in Ruto’s Kenya Kwanza - https://t.co/MLvoJpwiMW
59,1529583606615756800,2022-05-25 22:02:04,Kenya,"Chicken Feeders for Ksh400.00 @ Per Feeder in Imara Daima. 
Order : https://t.co/oZrn2unS6r
Use App : https://t.co/L7r2Sz3GRN
AD: https://t.co/DdPensGoVM https://t.co/ctTmpd1Glp"
60,1529583444786876416,2022-05-25 22:01:26,Nairobi,I wish it was Rigathi Gachagua who made the remarks https://t.co/Ki8hk9R8IO
61,1529581652472635393,2022-05-25 21:54:18,Kenya,"I have GIVEN ALL MY REMAINING DAYS to Work for the People of Kenya.

WE WILL RESTORE the DIGNITY AND WEALTH of Kenyans - Gachagua  || Inooro Fm

!   https://t.co/arNsIoiOrC
#Gachagua
#BREAKING NEWS"
62,1529581582847451136,2022-05-25 21:54:02,Kenya,"Kienyeji eggs for Ksh400.00 @ tray in Ngong town. 1 tray per day quality kienyeji eggs guaranteed
Order : https://t.co/Rs3HV9VReo
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/ThiHJWuIuW"
63,1529581576635441153,2022-05-25 21:54:00,"Nairobi, Kenya",WETANGULA has realised DP RUTO will be beaten badly by RAILA in August – See his nefarious plot   https://t.co/JsKzJTeQB4
64,1529581452551245825,2022-05-25 21:53:31,"Nairobi, Kenya","William Ruto says ex-Taita Taveta MP Basil Criticos gifted him 2500-acre land via @SwalaNyetiKe https://t.co/91NJbo2Pln

@WilliamsRuto"
65,1529581081317367808,2022-05-25 21:52:02,Kenya,"Dry Maize for Ksh100.00 @ kg in Nairobi. Great for Githeri or maize flour
Order : https://t.co/VxmMWhVDod
Use App : https://t.co/L7r2SzlhJl
AD: https://t.co/DdPensXZNk https://t.co/1UVD3kCake"
66,1529580815478317056,2022-05-25 21:50:59,"Nairobi, Kenya","A narrative was created long time ago and it will take donkey years to erase. Here in Mt.kenya if you want your kids to go to bed and they are resisting, just tell them you will call Raila. Utaskia wakisnore kwa bed.
chief minister malala jumwa ruto kalonzo mudavadi weta western"
67,1529580582677917696,2022-05-25 21:50:03,Kenya,"maize for Ksh3,700.00 @ 90kg bag in nairobi. 
Order : https://t.co/Biudh8jNQs
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/gFCvzIRHqg"
68,1529580052375027718,2022-05-25 21:47:57,"Nairobi,Kenya",Why wasn't Gachagua promoted to a DC?
69,1529579580926967810,2022-05-25 21:46:04,"Kiserian, Kenya",Do not miss the chance to be the first holders of $VBS token - @metavibes_ai 🚀🚀🚀 https://t.co/7GfdEocSdr #metavibes #metaverse #airdrop @2105_NFT @Sekira_NFT @TheTribe_NFT
70,1529579066659323904,2022-05-25 21:44:02,Kenya,"tomatoes for Ksh10.00 @ each in Nairobi. 
Order : https://t.co/GT99BPxUhh
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/OVG8vo4kUJ"
71,1529579064998207489,2022-05-25 21:44:01,"Nairobi, Kenya",DP RUTO accuses RAILA ODINGA of copying his manifesto as he incites Mombasa residents against BABA - He is just UHURU’s project. https://t.co/1Pg6D1Vdsw
72,1529578064690450432,2022-05-25 21:40:03,Kenya,"strawberries for Ksh150.00 @ punnet in Nyandarua. 
Order : https://t.co/0UR3f9fQ4T
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/nEEGQbnTD3"
73,1529577543405391874,2022-05-25 21:37:59,Kenya,Raila calls for a stop to the ongoing land demarcation in Loita https://t.co/qjKXTnJ1QT
74,1529577371384291338,2022-05-25 21:37:18,"Nairobi, Kenya","After TWERKING for William Ruto for 4 good years, Aisha Jumwa is being HUMILIATED and is not given any CHANCE to speak in RUTO rallies in Kilifi. She has suddenly become a NOBODY in Ruto's camp after Amason Kingi joined Kenya Kwisha Alliance
#malala
#Aishajumwa
#KenyaKwanza https://t.co/ERYZvk3HW3"
75,1529576821427122176,2022-05-25 21:35:07,"Nairobi, Kenya","Uhuru, Ruto to attend annual national prayer breakfast
 https://t.co/5BYbuSymlK"
76,1529576453767036928,2022-05-25 21:33:39,"Nairobi, Kenya",DP RUTO frogmarches RAILA ODINGA in a new opinion poll - MARTHA KARUA’s bubble has burst! https://t.co/e8EM0cIOqQ
77,1529576054024978432,2022-05-25 21:32:04,Kenya,"Onions for Ksh60.00 @ Kg in MT Elgon. 
Order : https://t.co/temSyTxeFy
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/z3C7Qoo5D8"
78,1529575408752017408,2022-05-25 21:29:30,"Nairobi, Kenya",Raila kicks off campaign in Western Kenya https://t.co/wYe8dTNmQo
79,1529574935793901571,2022-05-25 21:27:37,"Nairobi, Kenya",Nelson Havi: Raila Odinga and Martha Karua played a pivotal role in the second liberation. No more liberation or reform is needed. Who between them and us wants to improve the economy? Who wants to amend the constitution to share power? That is why he should not be President. https://t.co/ptbrexB6Dz
80,1529574730281500678,2022-05-25 21:26:48,"Nairobi, Kenya",Ruto pledges to set aside special fund for resettlement of squatters if elected President https://t.co/F7vlR8JJkP
81,1529574032428834816,2022-05-25 21:24:02,Kenya,"oyster mushroom for Ksh150.00 @ .25 in kitengela. 
Order : https://t.co/fGSM8irf6D
Use App : https://t.co/L7r2SzlhJl
AD: https://t.co/DdPensXZNk https://t.co/I1qtjiYE8O"
82,1529573530148704256,2022-05-25 21:22:02,Kenya,"Yellow Beans for Ksh8,000.00 @ Bag in Nyahururu. Quality yellow beans
Order : https://t.co/WT8ukB22X3
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/UYdUYnk8Iy"
83,1529573038312026112,2022-05-25 21:20:05,Kenya,"Eggs for Ksh315.00 @ Per Crate in Nairobi. 
Order : https://t.co/p3B1AMuDKn
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/AeYF0YGkJP"
84,1529572594281857024,2022-05-25 21:18:19,"Nairobi, Kenya",RAILA ODINGA is a very stingy politician – See what he did to a Narok boy who gifted him with a model of the State House  https://t.co/H6OMsHBfl2
85,1529572521670246401,2022-05-25 21:18:01,Kenya,"Eggs for Ksh300.00 @ Per Tray in Kilifi. 
Order : https://t.co/VrYTlhkCHN
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/M50VBD7TwP"
86,1529572369232166912,2022-05-25 21:17:25,Ethiopia,The Amhara regional state government has engaged in ethnic cleansing campaign against the Wollo Oromos. @USEmbassyAddis @amnestyusa @hrw @StateDept @SFRCdems @CNN @BBCWorld @FRANCE24 @Reuters #OromoVoice #StopWarOnOromia
87,1529572262856183808,2022-05-25 21:17:00,"Little Rock, Ark.","Gov. @GregAbbott_TX, R-#Texas, attended a fundraiser for his reelection campaign Tuesday night in #EastTexas, just hours after the #Uvalde school shooting. The shooting killed 19 children and two teachers. https://t.co/0HfwaepzAZ https://t.co/Slyp58I6Eu"
88,1529571965291347968,2022-05-25 21:15:49,"Nairobi, Kenya","James Smart: Why can’t he (Raila Odinga) be President then:
Nelson Havi: His campaign (Raila Odinga) is based on false promises. We need issue based campaigns. We have offered…to improve the welfare of everybody at the bottom of the social economic strata. https://t.co/PrLLUxsZFN"
89,1529571759900479491,2022-05-25 21:15:00,"Nairobi, Kenya","Debate as Cleophas Malala omits Ruto’s image from his posters 

https://t.co/zaWFK0pTrH https://t.co/GNdSEpV2YD"
90,1529571014216232960,2022-05-25 21:12:02,Kenya,"puppies for Ksh15,000.00 @ 🐕 in Nairobi. well vaccinated puppies available
Order : https://t.co/EldkGBTbeA
Use App : https://t.co/L7r2Sz3GRN
AD: https://t.co/DdPensGoVM https://t.co/DhuAfgAMM6"
91,1529570511021551617,2022-05-25 21:10:02,Kenya,"Onions for Ksh46.00 @ Kg in Nairobi. Dry red neptune F1 onions
Order : https://t.co/1URaY702Lo
Use App : https://t.co/L7r2Sz4eHl
AD: https://t.co/DdPensGWLk https://t.co/l15C9wEi6a"
92,1529570314954448899,2022-05-25 21:09:15,kisii,"Breaking News: Raila Odinga's Swearing In plans have kicked off.He is projected to win with over 65% of total valid votes cast in August Elections.
They call him Baba the 5th even before elections.#Azimio"
93,1529569737369341957,2022-05-25 21:06:58,"Nairobi, Kenya","James Smart: Nelson…what is the one thing with Raila Odinga that doesn’t sit right with you?
Nelson Havi:…the earlier we acknowledge what people have done the better we are placed to isolate personalities when considering issues. I will not sit here and say Raila is bad… https://t.co/SlNteXaopm"
94,1529569554141171716,2022-05-25 21:06:14,"Nairobi, Kenya","What can Kenyans entrust ruto with? not money, not land, not unity, from moi,kibaki, Raila, Uhuru can't get the trust."
95,1529569448386088961,2022-05-25 21:05:49,"Nairobi, Kenya",Gachagua: My pact with Ruto is only for five years - https://t.co/LqtYD8vlfw
96,1529569206727061505,2022-05-25 21:04:51,"Nairobi, Kenya","Someone once said, your brain stops functioning once you join Kenya Kwanza; I now understand why.
Amason Kingi was once a modest man, look at what KK has turned this brother into. He's now taken the roles of Omanga and Aisha Jumwa🤔

Malala Raila Odinga Express Way Criticos https://t.co/K1FbMEJsb9"
97,1529569022278356994,2022-05-25 21:04:07,"Nairobi, Kenya","This is kingi himself, i different kingi we had sometimes back when he was in Azimio. i wonder what Ruto gives this people. They become happy when they join kenya kwanza.
malala raila aishajumwa western garissa https://t.co/vDNvwEqRnj"
98,1529569002737254400,2022-05-25 21:04:02,Kenya,"Layer Cages for Ksh128,000.00 @ Per Equipment in Roysambu. Quality layer caged with sliding doors
Order : https://t.co/EoZzQDbc0n
Use App : https://t.co/L7r2Sz4eHl https://t.co/fDuer4O0mp"
99,1529567998469894144,2022-05-25 21:00:03,Kenya,"Lake Victoria Fish for Ksh0.00 @ Piece in Ruaka. Stock Available and we can also deliver 
Order : https://t.co/cFdUWB2YNy
Use App : https://t.co/L7r2Sz4eHl https://t.co/6zC5ii28ua"
100,1529567990127403008,2022-05-25 21:00:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkk3Ta
Use App : https://t.co/L7r2Sz4eHl https://t.co/iVdeEz1mnj"
101,1529567721830195200,2022-05-25 20:58:57,Kenya,Police say his photo and that of Ruto were also affixed on the vehicle. https://t.co/OPIm0wRF3M
102,1529567079568773121,2022-05-25 20:56:24,Kenya,"Azimions won't ask Chairman Mao of Azimio to account for the 500,000 acres of land he owns, but are busy breaking the internet over DP Ruto's 2,500 acres.
If they try, the funding of their campaign will be cut and they will be back to ""No Raila no peace""."
103,1529566486196789249,2022-05-25 20:54:02,Kenya,"onions for Ksh45.00 @ kg in nyeri. contact for more information
Order : https://t.co/OP7DEEJaMd
Use App : https://t.co/L7r2Sz4eHl
Express Way | https://t.co/DdPensGWLk https://t.co/VxRSsKSf4e"
104,1529566320966217730,2022-05-25 20:53:23,Kenya,"!   https://t.co/9H7BSx0TcU
#Gachagua
#BREAKING NEWS"
105,1529565986440957952,2022-05-25 20:52:03,Kenya,"Honey for Ksh750.00 @ KG in Juja. 
Order : https://t.co/SRYI1CuxkB
Use App : https://t.co/L7r2SzlhJl
Express Way | https://t.co/DdPensXZNk https://t.co/mSezgFObS3"
106,1529565834657529864,2022-05-25 20:51:27,Oman,BPharma - I am in desperate need of funds for paying my 2nd yr B pharm fees - Kindly support me https://t.co/sR98U7Mcz0
107,1529565653149134850,2022-05-25 20:50:44,Oman,"Bright orphan student, Shabeeb T. seeks monetary help to pay second year https://t.co/9MDUhKiJox. Nursing fee. https://t.co/rG8h5IeQnC"
108,1529565481929261057,2022-05-25 20:50:03,Oman,AMP's Mission of Feeding the Poor and Needy! https://t.co/7Oibn7SzH4
109,1529565475075923968,2022-05-25 20:50:01,Kenya,"Managu for Ksh50.00 @ kg in Nairobi Kitengela. 
Order : https://t.co/blf3lnXhFD
Use App : https://t.co/L7r2Sz4eHl
Express Way | https://t.co/DdPensGWLk https://t.co/rytX3Cg2yC"
110,1529565421212508161,2022-05-25 20:49:49,Oman,Support Higher Education - Empower Lives! https://t.co/kWYkJK0hqD
111,1529565178546860034,2022-05-25 20:48:51,Oman,Free ambulance service needs help with stretcher bed and first aid kits https://t.co/68jNaZmE3X
112,1529565103703703555,2022-05-25 20:48:33,Nairobi,Mlevi Murathe jsut said fake handshake contract has expired. Who even trust him? Uhuru is Assmio chairman and trying to hide behind project mzee Qassim Raila.
113,1529564976717111296,2022-05-25 20:48:03,Kenya,"Pure Natural Honey From Baringo for Ksh350.00 @ Per 500g in Nakuru. Pure organic honey tested by ICIPE
Order : https://t.co/FHeRqWERX4
Use App : https://t.co/L7r2Sz4eHl
Express Way | https://t.co/DdPensGWLk https://t.co/YcvI00fufh"
114,1529564829316534275,2022-05-25 20:47:27,Oman,Help poor Brother Mohammed to buy a used car https://t.co/6QiSX8LPO2
115,1529564701402750983,2022-05-25 20:46:57,Oman,MBBS - Help brother Akram Ansari to continue his medical studies https://t.co/tZ7n3lKU6D
